author,id,comment,sentiment,timestamp,like_count,tipe_produk,brand,segment,release_date,text_processed
@bug_on_internet,111,"Aku baru beli hp ini, Samsung A06 kemarin tanggal 1 oktober. Hargax 1,7 juta. Ram 4/128 ada yg Ram 4/64 hargx 1,5 juta. di paket pembelian dpt charger 25 watt sm kartu XL. klu dri spek blm bisa di andalkan ya, karna sesuai harga. bagusnya dari hp ini designx simple aja. UI nya jg bagus, simple gak awuk-awukan. samsung jg kan tahan lama untuk kualitas jangka panjang, gak ada iklan dan bugnya, jd koneksinya lumayan cpt. Cuman jelekx hp ini cepat hangat gitu pdhal cuman di pake dngr lagu offline sm nonton youtube. Blm sy test main game. Tapi bagus banget kok buat main sosial media.",positive,2024-10-02 12:47:02+00:00,0,Galaxy A06,Samsung,Entry-Level,24-Nov,baru beli handphone samsung a06 kemarin tanggal 1 oktober hargax 7 juta ram 4 128 64 hargx 5 paket pembelian charger 25 watt sama kartu xl dari spesifikasi belum andalkan iya sesuai harga bagusnya designx simple oi nya bagus tidak awuk awukan tahan lama kualitas jangka iklan bugnya koneksinya lumayan cepat jelekx hangat pakai dengar lagu offline menonton youtube te main game tapi banget sosial medium
@Rukun_Masdar,112,Gue pengguna hp SAMSUNG A51 & SAMSUNG A05S A51 butuh buat Kamera & Video nya yang keren A05S butuh buat Game & Ketahanan Batrenya yang awet Pake SAMSUNG emang mantap deh,positive,2024-10-01 16:48:27+00:00,0,Galaxy A06,Samsung,Entry-Level,24-Nov,pengguna handphone samsung a51 a05s butuh kamera video nya keren game ketahanan batrenya awet pakai mantap deh
@tasumsuntara4904,113,"Aku minat beli nih yg 4gb/128gb harga 1,699jt itu harga recommended gak bang",negative,2024-09-29 10:22:47+00:00,0,Galaxy A06,Samsung,Entry-Level,24-Nov,minat beli 4gb 128gb harga 1 699jt recommended tidak bang
@nanangagung7263,114,"wah manteb sih.. taun kemaren mau beli A05 mikir2, A06 ini kayaknya lebih bikin lega fitur2nya..",positive,2024-09-29 08:00:44+00:00,0,Galaxy A06,Samsung,Entry-Level,24-Nov,mantap sih kemarin beli a05 memikir a06 kayaknya bikin lega fitur2nya
@asnawiyah227,115,"Punya saya samsung A10s pemakaian sudah masuk 4 tahun ..Alhamdulilah masih bagus luar dalamÃ¢ÂÂ¤Ã¢ÂÂ¤,Pokoke ini ho sanget bermanfaat banget,Ã¢ÂÂ¤Ã¢ÂÂ¤Ã¢ÂÂ¤,dan hebat nyq lg hp samsung melindungi konsumen nya dr penipuan ",positive,2024-09-27 09:50:11+00:00,0,Galaxy A06,Samsung,Entry-Level,24-Nov,samsung a10s pemakaian masuk 4 alhamdulillah bagus dalamã â ã pokoke oh sanget bermanfaat banget hebat nyq handphone melindungi konsumen nya dari penipuan
@jaejoongkim8139,116,"8:44 lsg co 4/64 cukup buat gw sbg hp kedua, buat browsing baca komik online, nonton video sama dijadiin mifi",neutral,2024-09-22 15:21:30+00:00,0,Galaxy A06,Samsung,Entry-Level,24-Nov,8 44 langsung co 4 64 gue handphone browsing baca komik online menonton video sama dijadikan mifi
@TriWidyan,117,"Alhamdulillah baru aja beli hape ini buat orang tua(ayah. Yg versi 4GB/128GB. Pake fitur 'tukar tambah' di toko ijo jadi harganya cuma 1,2juta. Ayah saya pemakaian hape gak intens. Paling main game sudoku, puzzle, whatsapp, youtube seharian, dan baca novel  jadi hape ini udah cocok dan pas banget.",positive,2024-09-22 14:52:23+00:00,0,Galaxy A06,Samsung,Entry-Level,24-Nov,alhamdulillah baru beli telepon genggam orang tua ayah versi 4gb 128gb pakai fitur 'tukar ' toko hijau harganya 1 2juta pemakaian tidak intens main game sudoku puzzle whatsapp youtube seharian baca novel cocok pa banget
@adidosakahaku4466,118,Baguuuss banget,positive,2024-09-22 10:51:34+00:00,0,Galaxy A06,Samsung,Entry-Level,24-Nov,baguuuss banget
@muhammadkhairuddinbarbaros501,119,"untuk software di 1jutaan udah bagus banget sih, kameranya juga udah oke, namun untuk masalah penyimpanan harus mikir 2x sih, soalnya di jaman sekarang sudah susah untuk memanage aplikasi yang udah semakin besar sizenya, jadi ni hp cocoknya buat orang yang gak terlalu sering make hp (orang kantoran atau ortu), atau hp kedua ini bagus banget untuk menyimpan data data kita",positive,2024-09-22 10:45:46+00:00,0,Galaxy A06,Samsung,Entry-Level,24-Nov,software 1jutaan bagus banget sih kameranya oke masalah penyimpanan pikir kali jaman susah memanage aplikasi sizenya nih handphone cocoknya orang tidak make kantoran tua menyimpan data
@AremaNita-d8i,120,"denger penjelasannya, jadi pengen beli ­ ini cuma ada 2 varian RAM kah?",negative,2024-09-21 07:40:16+00:00,0,Galaxy A06,Samsung,Entry-Level,24-Nov,dengar penjelasannya beli 2 varian ram kah
@DariKampung-px8wi,121,Samsung Â samsung pertama sy D500,neutral,2024-09-18 17:23:26+00:00,0,Galaxy A06,Samsung,Entry-Level,24-Nov,samsung â d500
@Warsita-er7xy,122,"Yg lain sibuk dg hp baru,aku msh setia dg samsul gaek A6",positive,2024-09-18 14:16:38+00:00,0,Galaxy A06,Samsung,Entry-Level,24-Nov,sibuk handphone baru setia samsul gaek a6
@widiasmara21,123,Kamera kek Oreo,positive,2024-07-29 11:57:29+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,kamera kayak oreo
@ruddhy01,124,ikut koment ya bang. realme 8 amoled realme 9 amoled realme 10 amoled realme 11 amoled realme 12 IPS ,negative,2024-03-28 16:38:49+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,komen iya bang realme 8 amoled 9 10 11 12 ilmu pengetahuan sosial
@kutilkebo,125,"DYNAMIK BUTTON PERTAMA DI ANDROID? PENGEN KETAWA GUE.. HAPE GUE UDAH UMUR 4 TAHUN DAN GIMMICK INI SDH ADA TANPA BAHASA MARKETING ""DYNAMIC BUTTON"" ",negative,2024-03-25 15:12:11+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,dynamik button android tertawa telepon genggam umur 4 gimmick bahasa marketing dynamic
@PFXQ,126,"Bezelnya setara hp 1,5jt",negative,2024-03-24 23:07:32+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,bezelnya setara handphone 1 5jt
@lutfichakimofficial,127,Desain belakang udah bagus knpa depannya bikin penampilan nya jadi jelek,negative,2024-03-24 07:55:55+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,desain bagus depannya bikin penampilan nya jelek
@alicasnali7795,128,Bump bulet kamera di tengah nya mnrt gw pribadi sih norak,negative,2024-03-23 02:54:03+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,bump bulat kamera nya gue pribadi sih norak
@zey8767,129,Desain cameranya seperti kancing baju ya..,neutral,2024-03-22 22:20:55+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,desain cameranya kancing baju iya
@VlogSinting,130,Kameranya kaya ditempel aja gimana sih desain realme,negative,2024-03-22 20:25:29+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,kameranya kayak ditempel sih desain realme
@VlogSinting,131,Desain kaya bakso tu kamera,positive,2024-03-22 20:24:34+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,desain kayak bakso kamera
@AntonSetiawan-ef5ec,132,Infinix bazel nya udah super tipis note 40 udah launcing,neutral,2024-03-22 17:08:59+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,infinix bazel nya super tipi note 40 launcing
@MustofaArya-zz8ko,133,"awokwok pocin kok bezelnya tebel malu sama saingan se negaranya, makin kesini si kuning membadoet",negative,2024-03-22 11:52:50+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,awokwok pocin bezelnya tebal malu sama saingan negaranya kesini sih kuning membadoet
@alhabsyigadget3198,134,"Realme bnerÃ¯Â¿Â½ nge badut. Bezel zaman dinosaurus, 3 juta kepala besar tpi gk amoled Realme....realme",positive,2024-03-22 05:37:54+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,realme bnerã â â½ nge badut bezel zaman dinosaurus 3 juta kepala tidak amoled
@alexalenggu2841,135,ini bezelnya bukan mengalami kemajuan malah mengalami kemunduran.,negative,2024-03-21 23:25:55+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,bezelnya mengalami kemajuan kemunduran
@sdn3brajan523,136,mending Infinix ,negative,2024-03-21 21:18:36+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,infinix
@kyrosite1810,137,"""dinamic button pertama? one ui : are u sure kid?""",neutral,2024-03-21 19:45:49+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,dinamic button one oi are sure kid
@getinvitationnet5288,138,Samsung j8 aja tombol fingerprint nya bisa di slide buat munculin notif  pdhl hp taun kapan tau,neutral,2024-03-21 11:22:36+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,samsung j8 tombol fingerprint nya slide munculin notifikasi handphone
@hamidarwani6219,139,Fitur dynamic button sebenarnya sudah di terapkan oleh vivo z1 pro yang dulu malah tombolnya di pisahkan dan tombol itu juga banyak fungsinya...,neutral,2024-03-21 10:34:53+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,fitur dynamic button terapkan vivo z1 profesional tombolnya pisahkan tombol fungsinya
@theardyanet,140,Sensor kameranya msh sama kayak hp gw realme 9 4G,negative,2024-03-21 10:10:00+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,sensor kameranya sama kayak handphone gue realme 9 4g
@krapos,141,desain kameranya RUJIT..,negative,2024-03-21 08:18:48+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,desain kameranya rujit
@nephyputera8054,142,Ko gw merinding yah lihat kamera bekakangnya ®,negative,2024-03-21 07:06:01+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,gue merinding ya lihat kamera bekakangnya
@noegraha2505,143,Layar masih IPS ÂÂ¥Â²,neutral,2024-03-21 06:35:05+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,layar ilmu pengetahuan sosial â â²
@syarifblitzbiruu4198,144,"Ciri khas realme itu bezel masih tebel aja ya, ketinggalan jauh sama lawannya.",negative,2024-03-21 04:34:27+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,ciri khas realme bezel tebal iya ketinggalan sama lawannya
@IhsanSantun,145,Luar.biasa semut mewah lagi.,negative,2024-10-13 14:33:15+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,semut mewah
@SupraXKPH,146,"Orang2 kok pada masalahin Bezel ya, kek pada lebay gitu ",negative,2024-10-02 08:22:58+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,orang masalahin bezel iya kayak
@diashere875,147,apakah layar sudah proteksi gorilla glass atau merek lain??,neutral,2024-09-14 08:01:15+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,layar proteksi gorilla glass merek
@firmanmuhh9397,148,Bang buat game bola PES efootball smooth ga?,neutral,2024-06-25 14:37:58+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,bang game bola pe efootball smooth tidak
@maysaroh3381,149,Bang kalo realme 12plus kok gak ada yaa,negative,2024-05-17 13:17:35+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,bang realme 12plus tidak ya
@soupwae1281,150,Dapat update sampai android berapa ya?,negative,2024-05-10 14:08:49+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,pembaruan android iya
@rejabbilaisyah6682,151,uda tahan percikan air blm?,neutral,2024-04-30 07:58:11+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,tahan percikan air belum
@adjimahesa88,152,Realme 12 4G gak ada kah??,negative,2024-03-26 20:59:42+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,realme 12 4g tidak kah
@lutfichakimofficial,153,Oalah sama SOC nya,positive,2024-03-24 08:06:19+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,walah sama soc nya
@YarsnNad,154,Haduh harigini 3jtan berdagu ¢,negative,2024-03-22 08:04:11+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,aduh harigini 3jtan berdagu
@jokerian2412,155,"Liat skor Antutu, kyknya mirip2 G99 yak?",neutral,2024-03-22 05:50:13+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,lihat skor antutu mirip2 g99 ya
@amarsahid810,156,Update android nya berapa kali bang ?,neutral,2024-03-21 22:31:21+00:00,0,Realme 12 5G,Realme,Mid-Range,24-Feb,pembaruan android nya kali bang
@Idil766,157,"""Beli samsung Galaxy s24 Berasa pake seri A05S???? ini hp flagship apa hp entry level ya?""",neutral,2024-09-26 00:21:42+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,beli samsung galaxy s24 berasa pakai seri a05s handphone flagship entry level iya
@dhaniatami3718,158,Halo bang. Pernah coba ambil gambar kertas putih? Kenapa s24 regulerku kalau motret putih malah warnanya jadi kekuningan? Aneh banget.,negative,2024-09-07 06:17:07+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,halo bang coba ambil gambar kertas putih s24 regulerku memotret warnanya kekuningan aneh banget
@ANGGANONIKKI,159,Harga 10an saran ambil iphone 12 ke atas aja bro.,negative,2024-08-21 09:40:27+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,harga 10an saran ambil iphone 12 saudara laki-laki
@tyasyudhistira4092,160,"perekaman nya kok kayak agak patah patah ya, pas buat record video 4K fps drop-nya kerasa banget.",negative,2024-08-13 03:42:49+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,perekaman nya kayak patah iya pa record video 4k fps drop kerasa banget
@RirinWindarsih,161,"Izin admin, aku mau tanya kenapa ya s24ku panas mulu klo dipake multitasking sama ngecas? Baterai juga cepat habis padahal baru beli.",negative,2024-08-04 15:20:17+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,izin admin iya s24ku panas melulu dipakai multitasking sama ngecas baterai cepat habis baru beli
@afadira1910,162,"Tangguh tpi baterainya boros bgt,jadi jarangÃ¯Â¿Â½ di mainin kecuali urgent aja.",negative,2024-07-08 06:53:17+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,tangguh baterainya boros banget jarangã â â½ mainkan kecuali urgent
@riansyh,163,p adu sama 11 ku ??,negative,2024-06-04 14:28:48+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,p adu sama 11 ku
@FerrySandi-rq2uu,164,Gan hpnya suka panas kayak S23 FE ga ??,negative,2024-06-04 05:00:13+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,juragan handphonenya suka panas kayak s23 fe tidak
@ferdyrambo5355,165,Dapet Motor Beat ..??,negative,2024-04-12 04:37:57+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,motor beat
@AdityaAnugrah-jf6dj,166,"Beneran bagus ga sih? Gua niatnya pengen ngambil s24, tapi habis liat komparasi s24 versi snapdragon vs exynos jadi ragu asli. Jomplang banget bedanya.",negative,2024-03-28 21:36:47+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,benaran bagus tidak sih gue niatnya mengambil s24 tapi habis lihat komparasi versi snapdragon lawan exynos ragu asli jomplang banget bedanya
@amangkirito4132,167,Wkwkwk 15jt Fhd+,positive,2024-03-02 21:27:48+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,wkwk belas juta fhd
@MacCentaur-zh2oo,168,"13 jt, setahun udah green screen terus harga anjlok jor2an",negative,2024-02-27 00:48:12+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,13 juta setahun green screen harga anjlok jor2an
@christoforuskurniawan1259,169,Batrenya kalo disaya rada boros om. Sosmed 1 jam 10 persen,negative,2024-02-25 12:36:31+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,batrenya disaya boros om medium sosial 1 jam 10 persen
@Jonylevelmax,170,"Kyk agak buram gitu ya kurang warna, bagusan s23 gk sih??",negative,2024-02-22 11:54:55+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,kayak buram iya warna bagusan s23 tidak sih
@gersonkris6128,171,ga lebih dr 13jtan... yasalammmmm,neutral,2024-02-22 01:56:01+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,tidak dari 13jtan yasalammmmm
@imamriyadi7585,172,"Why hp saya s24, gampang panas yaa",negative,2024-02-21 22:43:17+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,handphone s24 gampang panas ya
@hapkun4143,173,"Mending s23, s24 ampas pke exynos sinyal jelek, gampang pnas",negative,2024-02-21 16:40:05+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,s23 s24 ampas pakai exynos sinyal jelek gampang pnas
@andhikayudhayana2574,174,Ciri khas flagship samsung udah ga terlihat,neutral,2024-02-21 01:23:58+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,ciri khas flagship samsung tidak
@rivaldy9931,175,Ini baterainya kok cepet abis ya? Padahal cuma browsing doang.,negative,2024-02-17 14:05:54+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,baterainya cepat habis iya browsing doang
@inicepet,176,"Samsung flagship terakhir gw adalah S23 Ultra, puas bgt sih. S24 blm minat.",positive,2024-02-17 12:08:20+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,samsung flagship gue s23 ultra puas banget sih s24 belum minat
@anandakanda,177,Kok gw ngerasa kameranya kurang tajem ya? Atau ekspektasi gw yg terlalu tinggi?,negative,2024-02-17 11:57:30+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,gue kameranya tajam iya ekspektasi
@muhammaddimasyqi8377,178,Exynos 2400 bagus kh?,positive,2024-09-11 22:45:30+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,exynos 2400 bagus kh
@lovelytirta2214,179,Bukan nya chipset nya sd 8gen3,negative,2024-07-22 02:19:11+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,nya chipset sekolah dasar 8gen3
@NikrdaDagaijs,180,"S24/256g Wilayah jkt aku jual 12,5 baru masih segel. Bisa cod area Jakarta.",neutral,2024-05-11 02:48:07+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,s24 256g wilayah jakarta jual 12 5 baru segel cod area
@NvidiaGvorce,181,S24+ blike : hallo ade adeku ??,negative,2024-03-14 06:52:32+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,s24 blike halo adek adeku
@dcdiwizayaofficial5314,182,"sebagus""nya android tetaplah android",positive,2024-03-12 04:59:33+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,sebagus nya android tetaplah
@astamoh9799,183,Mau beli krn suka compact tp masih agak takut krn pakenya exinos..??,negative,2024-02-27 11:15:08+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,beli suka compact takut pakenya exinos
@hankamal888,184,Kalo promosi semua di bilangin bagusÃ¯Â¿Â½ aja??,negative,2024-02-24 08:44:18+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,promosi bilang bagusã â â½
@andika28100,185,"Sebagai pecinta flagship, gw harap S24 ada yang Snapdragon di semua region.",neutral,2024-02-17 12:09:56+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,pencinta flagship gue harap s24 snapdragon region
@bamstrueblue224,186,Ada yg tau ga kapan warna exclusive S24 rilis di Indo?,neutral,2024-02-17 10:34:05+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,tidak warna exclusive s24 rilis indonesia
@valentinobotak7715,187,S24 plus dah paling asek dr segi batere jg lebih gede drpd yg reguler,positive,2024-06-23 19:52:43+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,s24 plus asyik dari segi batere gede reguler
@guratsisi2551,188,"yang bilang desain sama dengan midrange. itu gak bener sih, ini flagship vibes banget kalo pegang langsung!",positive,2024-06-03 00:53:43+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,bilang desain sama midrange tidak sih flagship vibe banget pegang langsung
@gersomsepvianto1895,189,Nonton ini pake s24 ultra,neutral,2024-05-03 23:58:37+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,menonton pakai s24 ultra
@bloodynightmare5213,190,Tuh fingerprint reader speednya lebih cepat dari stun selena??,negative,2024-04-29 15:06:21+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,fingerprint reader speednya cepat dari stun selena
@MFD5S,191,Samsung galaxy S24 memang mantap spesifikasi nya Â,positive,2024-02-20 10:54:08+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,samsung galaxy s24 mantap spesifikasi nya â
@yogijuliyanto,192,S24 Ultra lancar jaya buat kerja dan gaming. Worth it banget beli varian 1TB. Terima kasih samsung.,positive,2024-02-17 17:27:10+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,s24 ultra lancar jaya kerja gaming worth it banget beli varian 1tb terima kasih samsung
@anandakanda,193,"S24 warna Lime cakep bgt, gw jadi pengen beli.",positive,2024-02-17 11:57:58+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,s24 warna lime cakap banget gue beli
@IjalEnS0766,194,"Udah pake samsung flagship dari S10, tetep setia dan puas bgt sampe sekarang!",positive,2024-02-17 11:15:40+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,pakai samsung flagship dari s10 setia puas banget
@arirahmawan8691,195,Menurut gw worth it banget S24 kalo suka gaming. Refresh rate 120Hz bener-bener smooth.,positive,2024-02-17 08:50:46+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,gue worth it banget s24 suka gaming refresh rate 120hz smooth
@bekooleng,196,"Punya gue Exynos sih ga ada masalah panas, maybe beda batch kali ya.",neutral,2024-02-17 08:45:45+00:00,0,Galaxy S24,Samsung,Flagship,18-Jan-24,exynos sih tidak masalah panas maybe beda batch kali iya
@pratamafaa,197,sedih sih hp compactnya di ilangin.pdahal desainnya cakep poll zenfon 10,negative,2024-11-16 17:45:15+00:00,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024,sedih sih handphone compactnya hilangkan desainnya cakap pol zenfon 10
@SyaniaMajuBersama,198,"Asus sedih, asus sedih banget",negative,2024-11-10 14:06:09+00:00,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024,asus sedih banget
@davidguok6937,199,Sekarang Asuz kalah saingan sama infinix dan itel,negative,2024-11-10 12:14:02+00:00,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024,asuz kalah saingan sama infinix itel
@taufikherjanto,200,Yaaah gak compact lagi,negative,2024-11-05 06:38:47+00:00,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024,ya tidak compact
@galaxyultraxp,201,ROG 8 ULTIMATE LEBIH BAGUS buat dengerin musik,positive,2024-11-02 13:34:33+00:00,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024,rog 8 ultimate bagus dengarkan musik
@perong,202,"Padahal kalo layar 6.3inch aja enak di tangan,",negative,2024-10-13 13:30:39+00:00,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024,layar 6 3inch enak tangan
@feelingbassmusic622,203,padahal saya suka asus karna ukurannya compact.. malah digedein. harusnya ada variannya lah,negative,2024-09-10 03:06:07+00:00,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024,suka asus ukurannya compact digedekan variannya
@agusaldin,204,pengen laku diindo ya asus harus bikin hp level 2jt an spek gahar kaya duluÃ¯Â¿Â½,neutral,2024-09-04 04:11:55+00:00,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024,laku diindo iya asus bikin handphone level 2jt an spesifikasi gahar kayak duluã â â½
